Unit Name,API,District,Field,Battery,Start Date,Downtime,Operating Time,Allocated HCLiq,Allocated Gas,Allocated Water,Injection Well - Gas,Injection Well - Water,,,,,,,,,,,,
FWU #805 (SWD),42357301160001,PANHANDLE,FWU,FARNSWORTH,11/1/20,719.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #806,42357330090000,PANHANDLE,FWU,FARNSWORTH,11/1/20,138,582,0,0,0,,,,,,,,,,,,,,
FWU #807,42357334050000,PANHANDLE,FWU,FARNSWORTH,11/1/20,0,719.999999999999,1046.8500596372,2364.88894049148,2068.40235071564,,,,,,,,,,,,,,
FWU #808,42357334130000,PANHANDLE,FWU,FARNSWORTH,11/1/20,0,719.999999999999,130.856257454651,17106.7347479012,1511.26554119686,,,,,,,,,,,,,,
FWU #901,42357009390000,PANHANDLE,FWU,FARNSWORTH,11/1/20,0,719.999999999999,889.822550691624,48869.652709569,6087.04176315403,,,,,,,,,,,,,,
FWU #9010 (INJ),42357330770000,PANHANDLE,FWU,FARNSWORTH,11/1/20,0,719.999999999999,,,,555.866620305981,29578.260444717,,,,,,,,,,,,
FWU #902,42357023530000,PANHANDLE,FWU,FARNSWORTH,11/1/20,719.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #903,42357009400000,PANHANDLE,FWU,FARNSWORTH,11/1/20,719.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #904,42357022130000,PANHANDLE,FWU,FARNSWORTH,11/1/20,0,719.999999999999,157.027508945581,2214.92157892936,146.928594283028,,,,,,,,,,,,,,
FWU #906 (INJ),42357020340000,PANHANDLE,FWU,FARNSWORTH,11/1/20,719.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #907,42357810910000,PANHANDLE,FWU,FARNSWORTH,11/1/20,0,719.999999999999,1151.53506560092,3086.75241318879,28420.1880941743,,,,,,,,,,,,,,
FWU #908 (INJ),42357301860000,PANHANDLE,FWU,FARNSWORTH,11/1/20,719.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #909,42357330610000,PANHANDLE,FWU,FARNSWORTH,11/1/20,0,719.999999999999,189.456488777903,241.678493598046,2419.40287474333,,,,,,,,,,,,,,
FWU #1 (WSW),42357810690000,PANHANDLE,FWU,FARNSWORTH (INJ),12/1/20,0,743.999999999999,0,0,56571,,,,,,,,,,,,,,
FWU #101,42357009380000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #101 (INJ),42357009380000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1101 (INJ),42357020350000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1102,42357330000000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,484.489517453895,420.666791226894,2953.53705360047,,,,,,,,,,,,,,
FWU #1202,42357319860000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1301 (INJ),42357007950000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,17643.3176777827,14508.8794149506,,,,,,,,,,,,
FWU #1302,42357023500000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1303 (INJ),42357007940000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,17533.2893792316,14598.2946672969,,,,,,,,,,,,
FWU #1304,42357023510000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1305 (INJ),42357007990000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,37827.8749603315,0,,,,,,,,,,,,
FWU #1306,42357007960000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1307,42357023520000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1308,42357023490000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1309 (INJ),42357811020000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,44025.6725867878,10932.0622715793,,,,,,,,,,,,
FWU #1310 (INJ),42357301030000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1310A (INJ),42357331790000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,23450.303514597,10991.3637835226,,,,,,,,,,,,
FWU #1311,42357301040000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,0,0,0,,,,,,,,,,,,,,
FWU #1311 (SWD),42357301040001,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,0,545,,,,,,,,,,,,
FWU #1312,42357330130000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,1816.83569045211,13855.7124360358,516.15210645445,,,,,,,,,,,,,,
FWU #1313 (INJ),42357333320000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,0,0,,,,,,,,,,,,
FWU #1314,42357331890000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1315,42357333730000,PANHANDLE,FWU,FARNSWORTH,12/1/20,7.99999999999999,735.999999999999,3311.97615311972,104.085225760923,255.146970811301,,,,,,,,,,,,,,
FWU #1316,42357331930000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,1251.59792008923,9741.06538434778,0,,,,,,,,,,,,,,
FWU #1317,42357333990000,PANHANDLE,FWU,FARNSWORTH,12/1/20,42,701.999999999999,0,2873.33552722949,26.919486303641,,,,,,,,,,,,,,
FWU #1319,42357333740000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,403.741264544912,1722.1046765851,11513.0594856368,,,,,,,,,,,,,,
FWU #1401 (INJ),42357020410000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,0,16118.3798177934,,,,,,,,,,,,
FWU #1402 (INJ),42357002670001,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1403 (INJ),42357020660000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1501,42357000600001,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,1413.09442590719,4601.04302904416,387.114079840838,,,,,,,,,,,,,,
FWU #1502 (INJ),42357007030000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,29696.3328874373,16762.6385995823,,,,,,,,,,,,
FWU #1503 (INJ),42357006060000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1504,42357023340000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1505 (INJ),42357020300000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,0,0,,,,,,,,,,,,
FWU #1506 (INJ),42357301210000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,0,35223.4086325653,,,,,,,,,,,,
FWU #1507 (INJ),42357150709999,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1508,42357330630000,PANHANDLE,FWU,FARNSWORTH,12/1/20,33,710.999999999999,502.975852178299,11286.1985215539,295.744060971862,,,,,,,,,,,,,,
FWU #1509 (INJ),42357150909999,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1601 (INJ),42357020400000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1602,42357000770002,PANHANDLE,FWU,FARNSWORTH,12/1/20,24,719.999999999999,392.176225125709,0,18944.6445460647,,,,,,,,,,,,,,
FWU #1603 (INJ),42357004720000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,16504.4998366923,11176.7738151914,,,,,,,,,,,,
FWU #1604,42357004760000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1605 (INJ),42357020370000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1606,42357329830000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,0,5350.35575091706,587.839899017569,,,,,,,,,,,,,,
FWU #1607,42357334230000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1802,42357319870000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,1130.47554072575,0,14.3375585126236,,,,,,,,,,,,,,
FWU #1902,42357806010000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1903 (INJ),42357806020000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2 (WSW),42357810700000,PANHANDLE,FWU,FARNSWORTH (INJ),12/1/20,0,743.999999999999,0,0,0,,,,,,,,,,,,,,
FWU #2001,42357004700000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2002,42357811240000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,1211.22379363474,0,4444.64313891332,,,,,,,,,,,,,,
FWU #2003,42357023810000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2004,42357811260001,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2005 (INJ),42357252290000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2006 (INJ),42357020360000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2007 (INJ),42357020450000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2008,42357020580000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,403.741264544912,0,2150.63377689354,,,,,,,,,,,,,,
FWU #2101 (INJ),42357020310000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2102 (INJ),42357020270000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2103,42357020670000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2104 (INJ),42357020280000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2301,42357020560000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2302,42357007760000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2303 (INJ),42357020290000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2304,42357007930000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2305,42357023680000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2306,42357811400000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2307 (INJ),42357020430000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2308,42357007790000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2309 (INJ),42357020380000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2310,42357300490000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,40.3741264544912,39.4375116775213,1720.50702151483,,,,,,,,,,,,,,
FWU #2311,42357313550000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2501,42357811450000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2502,42357002270000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2502A,42357300990000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2503 (INJ),42357020460000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2601,42357811480000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2602 (INJ),42357020420000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #2701,42357023320000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #2702 (INJ),42357020510000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3001,42357002490000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3002,42357002510000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3003 (INJ),42357020470000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #301,42357009340000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3101,42357023370000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3102,42357023360000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3103 (INJ),42357020480000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3201,42357023450000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3202 (INJ),42357811590000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3203,42357022060000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3204 (INJ),42357811610000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3205 (INJ),42357317680001,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3206,42357319890000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3208,42357334100000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3301 (INJ),42357000290000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3303 (INJ),42357021340000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3401 (INJ),42357020500000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3402 (INJ),42357008730000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3403,42357319880000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3601 (INJ),42357020490000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3602,42357023350000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3701,42357811680000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #3702 (INJ),42357811690000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #3901,42357811710000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4001,42357811720000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4002,42357023480000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4003 (INJ),42357811740000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4004,42357005140000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4005,42357023640000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4006,42357023650000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4007 (INJ),42357811780000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4009,42357020570000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #401,42357001560000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4101,42357009990000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4102,42357021920000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4201,42357000040000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #4202 (INJ),42357811820000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4203 (INJ),42357020330001,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4204 (INJ),42357010010000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #4301,42357023690000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #501,42357810720000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,2503.19584017846,2339.9590261996,0,,,,,,,,,,,,,,
FWU #502 (INJ),42357023310000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,0,28238.2666875767,,,,,,,,,,,,
FWU #503,42357810740001,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,3351.05249572277,3325.89681813763,13692.3683795556,,,,,,,,,,,,,,
FWU #504,42357300510000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #505,42357050509999,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #506,42357334110000,PANHANDLE,FWU,FARNSWORTH,12/1/20,671.999999999999,71.9999999999999,200.088080005738,329.44063165165,36.6696654182148,,,,,,,,,,,,,,
FWU #601,42357020640001,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,201.870632272456,3128.70925975003,11369.6839005105,,,,,,,,,,,,,,
FWU #602,42357020630000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,403.741264544912,4535.31384291496,17706.8847630902,,,,,,,,,,,,,,
FWU #603 (INJ),42357303410000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #701,42357020620000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,565.237770362877,6730.66865963031,11914.5111239902,,,,,,,,,,,,,,
FWU #702,42357810800000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,1897.58394336109,27829.7374071042,3641.7398622064,,,,,,,,,,,,,,
FWU #703 (INJ),42357302540000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #801,42357020650000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,121.122379363474,7230.21047421225,4516.33093147644,,,,,,,,,,,,,,
FWU #802,42357004140000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,2220.57695499702,24359.2363794824,19355.7039920419,,,,,,,,,,,,,,
FWU #803 (INJ),42357810840000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,2084.37978461245,10814.062928886,,,,,,,,,,,,
FWU #804 (INJ),42357003990000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,13049.8303197898,10512.6226137071,,,,,,,,,,,,
FWU #805 (INJ),42357301160000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,9826.49905273754,22029.8806010735,,,,,,,,,,,,
FWU #805 (SWD),42357301160001,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #806,42357330090000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,0,0,0,,,,,,,,,,,,,,
FWU #807,42357334050000,PANHANDLE,FWU,FARNSWORTH,12/1/20,7.99999999999999,735.999999999999,1594.83910642364,3188.095279321,5719.67473688768,,,,,,,,,,,,,,
FWU #808,42357334130000,PANHANDLE,FWU,FARNSWORTH,12/1/20,12,731.999999999999,198.960975157211,18748.6683559658,1016.76666927784,,,,,,,,,,,,,,
FWU #901,42357009390000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,1372.7202994527,54528.9328127862,4157.89196866085,,,,,,,,,,,,,,
FWU #9010 (INJ),42357330770000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,,,,0,10791.3661662748,,,,,,,,,,,,
FWU #902,42357023530000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #903,42357009400000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #904,42357022130000,PANHANDLE,FWU,FARNSWORTH,12/1/20,7.99999999999999,735.999999999999,239.225865963546,2446.37515311163,99.3491889781979,,,,,,,,,,,,,,
FWU #906 (INJ),42357020340000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #907,42357810910000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,1776.46156399761,3444.2093531702,19413.0542260924,,,,,,,,,,,,,,
FWU #908 (INJ),42357301860000,PANHANDLE,FWU,FARNSWORTH,12/1/20,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #909,42357330610000,PANHANDLE,FWU,FARNSWORTH,12/1/20,0,743.999999999999,121.122379363474,499.541814581937,315.42628727772,,,,,,,,,,,,,,
FWU #1 (WSW),42357810690000,PANHANDLE,FWU,FARNSWORTH (INJ),1/1/21,0,743.999999999999,0,0,43840,,,,,,,,,,,,,,
FWU #101,42357009380000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #101 (INJ),42357009380000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1101 (INJ),42357020350000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1102,42357330000000,PANHANDLE,FWU,FARNSWORTH,1/1/21,192,552,325.448129712999,284.474821304,2070.2171207912,,,,,,,,,,,,,,
FWU #1202,42357319860000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1301 (INJ),42357007950000,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,,,,2449.11385453669,27964.1550232791,,,,,,,,,,,,
FWU #1302,42357023500000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1303 (INJ),42357007940000,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,,,,99072.4742973987,0,,,,,,,,,,,,
FWU #1304,42357023510000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1305 (INJ),42357007990000,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,,,,46373.6862668666,0,,,,,,,,,,,,
FWU #1306,42357007960000,PANHANDLE,FWU,FARNSWORTH,1/1/21,432,312,1047.84692515567,2757.46803288979,534.489434246701,,,,,,,,,,,,,,
FWU #1307,42357023520000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1308,42357023490000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
FWU #1309 (INJ),42357811020000,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,,,,1034.45880900957,50048.4054986847,,,,,,,,,,,,
FWU #1310 (INJ),42357301030000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,,,,0,0,,,,,,,,,,,,
FWU #1310A (INJ),42357331790000,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,,,,4480.13131200409,0,,,,,,,,,,,,
FWU #1311,42357301040000,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,0,0,0,,,,,,,,,,,,,,
FWU #1311 (SWD),42357301040001,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,,,,0,0,,,,,,,,,,,,
FWU #1312,42357330130000,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,2765.97369116488,12858.7404026762,987.271139068373,,,,,,,,,,,,,,
FWU #1313 (INJ),42357333320000,PANHANDLE,FWU,FARNSWORTH,1/1/21,0,743.999999999999,,,,0,0,,,,,,,,,,,,
FWU #1314,42357331890000,PANHANDLE,FWU,FARNSWORTH,1/1/21,743.999999999999,0,0,0,0,,,,,,,,,,,,,,
