Table 1
Unit Name,Meter Name,Date,End Reading,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/22/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/22/20,399,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/22/20,943,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/22/20,854,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/22/20,1779,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/22/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/22/20,941,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/23/20,6527,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,12/23/20,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/23/20,1124,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/23/20,652,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/23/20,139,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/23/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/23/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/23/20,624,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/23/20,624,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/23/20,300,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/23/20,1264,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/23/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/23/20,671,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/24/20,6626,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/24/20,2392,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/24/20,687,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/24/20,389,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/24/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/24/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/24/20,689,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/24/20,700,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/24/20,450,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/24/20,1270,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/24/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/24/20,750,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/25/20,7065,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/25/20,2550,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/25/20,685,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/25/20,456,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/25/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/25/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/25/20,690,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/25/20,950,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/25/20,650,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/25/20,1205,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/25/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/25/20,749,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/26/20,7200,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/26/20,2643,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/26/20,698,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/26/20,502,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/26/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/26/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/26/20,589,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/26/20,810,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/26/20,689,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/26/20,1232,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/26/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/26/20,800,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/27/20,7260,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/27/20,2526,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/27/20,540,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/27/20,0,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/27/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/27/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/27/20,338,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/27/20,600,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/27/20,0,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/27/20,1348,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/27/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/27/20,78,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/28/20,6866,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/28/20,1972,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/28/20,617,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/28/20,669,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/28/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/28/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/28/20,190,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/28/20,727,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/28/20,655,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/28/20,1650,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/28/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/28/20,834,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/29/20,6840,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,12/29/20,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/29/20,2070,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/29/20,575,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/29/20,1132,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/29/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/29/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/29/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/29/20,660,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/29/20,765,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/29/20,1607,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/29/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/29/20,800,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/30/20,6773,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/30/20,2159,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/30/20,634,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/30/20,1143,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/30/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/30/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/30/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/30/20,632,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/30/20,803,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/30/20,1336,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/30/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/30/20,893,,,,,,,
FWU #803 (INJ),FWU #803 Water,12/30/20,,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,12/31/20,6773,,,,,,,
FWU #1 (WSW),Water Well Meter #1,12/31/20,1187,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,12/31/20,689,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,12/31/20,1200,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,12/31/20,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,12/31/20,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,12/31/20,550,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,12/31/20,641,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,12/31/20,850,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,12/31/20,1250,,,,,,,
FWU #2 (WSW),Water Well Meter #2,12/31/20,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,12/31/20,895,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/1/21,6839,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/1/21,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/1/21,1149,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/1/21,652,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/1/21,1150,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/1/21,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/1/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/1/21,478,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/1/21,556,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/1/21,600,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/1/21,780,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/1/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/1/21,850,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/2/21,6185,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/2/21,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/2/21,1068,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/2/21,578,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/2/21,1150,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/2/21,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/2/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/2/21,400,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/2/21,500,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/2/21,780,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/2/21,585,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/2/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/2/21,870,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/3/21,6116,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/3/21,1109,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/3/21,574,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/3/21,1142,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/3/21,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/3/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/3/21,0,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/3/21,638,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/3/21,778,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/3/21,563,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/3/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/3/21,759,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/4/21,6099,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/4/21,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/4/21,1229,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/4/21,638,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/4/21,1146,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/4/21,0,,,,,,,
FWU #1313 (INJ),FWU #1313 Water,1/4/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/4/21,211,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/4/21,717,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/4/21,824,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/4/21,581,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/4/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/4/21,798,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/5/21,6142,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/5/21,1220,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/5/21,624,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/5/21,1090,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/5/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/5/21,358,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/5/21,114,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/5/21,769,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/5/21,513,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/5/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/5/21,593,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/6/21,5738,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/6/21,1345,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/6/21,528,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/6/21,1033,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/6/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/6/21,328,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/6/21,162,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/6/21,812,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/6/21,443,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/6/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/6/21,498,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/7/21,6333,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/7/21,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/7/21,2071,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/7/21,638,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/7/21,1156,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/7/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/7/21,387,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/7/21,863,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/7/21,805,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/7/21,494,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/7/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/7/21,905,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/8/21,6333,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/8/21,1997,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/8/21,670,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/8/21,1091,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/8/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/8/21,340,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/8/21,759,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/8/21,810,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/8/21,475,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/8/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/8/21,890,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/9/21,6480,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/9/21,2153,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/9/21,699,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/9/21,1089,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/9/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/9/21,355,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/9/21,819,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/9/21,821,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/9/21,501,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/9/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/9/21,900,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/10/21,6577,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/10/21,2058,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/10/21,679,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/10/21,1182,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/10/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/10/21,403,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/10/21,782,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/10/21,851,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/10/21,392,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/10/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/10/21,950,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/11/21,6333,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/11/21,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/11/21,1800,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/11/21,612,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/11/21,1183,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/11/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/11/21,401,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/11/21,911,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/11/21,833,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/11/21,378,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/11/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/11/21,923,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/12/21,6130,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/12/21,1924,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/12/21,684,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/12/21,1193,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/12/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/12/21,404,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/12/21,891,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/12/21,855,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/12/21,362,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/12/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/12/21,976,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/13/21,6180,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/13/21,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/13/21,1774,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/13/21,671,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/13/21,1163,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/13/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/13/21,401,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/13/21,310,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/13/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/13/21,1131,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/14/21,6205,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/14/21,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/14/21,1414,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/14/21,674,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/14/21,1175,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/14/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/14/21,394,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/14/21,857,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/14/21,859,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/14/21,240,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/14/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/14/21,1081,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/15/21,6070,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/15/21,1209,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/15/21,667,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/15/21,1165,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/15/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/15/21,395,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/15/21,865,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/15/21,865,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/15/21,250,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/15/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/15/21,1050,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/16/21,6012,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/16/21,1145,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/16/21,665,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/16/21,1185,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/16/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/16/21,405,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/16/21,895,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/16/21,900,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/16/21,289,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/16/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/16/21,1102,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/17/21,5846,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/17/21,1239,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/17/21,658,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/17/21,1111,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/17/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/17/21,359,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/17/21,780,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/17/21,868,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/17/21,199,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/17/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/17/21,900,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/18/21,5867,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/18/21,1171,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/18/21,513,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/18/21,1093,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/18/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/18/21,352,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/18/21,633,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/18/21,725,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/18/21,567,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/18/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/18/21,834,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/19/21,6319,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/19/21,591,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/19/21,1147,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/19/21,328,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/19/21,739,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/19/21,788,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/19/21,1025,,,,,,,
FWU #1603 (INJ),FWU #1603 Water,1/19/21,0,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/19/21,1200,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/19/21,981,,,,,,,
FWU #804 (INJ),FWU #804 Water,1/19/21,6,,,,,,,
FWU #805 (INJ),FWU #805 Water,1/19/21,0,,,,,,,
FWU #9010 (INJ),FWU #9010 Water,1/19/21,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/20/21,6667,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/20/21,3041,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/20/21,591,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/20/21,1143,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/20/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/20/21,370,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/20/21,762,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/20/21,765,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/20/21,912,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/20/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/20/21,1061,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/21/21,6664,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/21/21,0,,,,,,,
FWU #1 (WSW),Water Well Meter #1,1/21/21,1300,,,,,,,
FWU #1301 (INJ),FWU #1301 Water,1/21/21,578,,,,,,,
FWU #1309 (INJ),FWU #1309 Water,1/21/21,1141,,,,,,,
FWU #1311 (SWD),FWU #1311 (SWD) Water Meter,1/21/21,0,,,,,,,
FWU #1401 (INJ),FWU #1401 Water,1/21/21,367,,,,,,,
FWU #1502 (INJ),FWU #1502 Water,1/21/21,710,,,,,,,
FWU #1505 (INJ),FWU #1505 Water,1/21/21,789,,,,,,,
FWU #1506 (INJ),FWU #1506 Water,1/21/21,978,,,,,,,
FWU #2 (WSW),Water Well Meter #2,1/21/21,0,,,,,,,
FWU #502 (INJ),FWU #502 Water,1/21/21,1012,,,,,,,
FWU #804 (INJ),FWU #804 Water,1/21/21,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Charge Pump,1/22/21,6347,,,,,,,
FARNSWORTH CENTRAL TB,FWU WSP,1/22/21,0,,,,,,,
